               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,            0.064944,             0.19619,            0.030884,             0.50611,             0.37423,             0.37692,              0.1933,              0.0623,             0.15113,            0.025226,            0.003584,            0.003584,            0.003584
                  66,            0.064905,             0.19709,            0.030719,             0.53624,             0.35866,              0.3764,             0.19361,            0.062257,             0.15107,            0.025276,            0.003457,            0.003457,            0.003457
                  67,            0.064778,             0.19641,            0.030544,             0.51474,             0.36673,             0.37807,             0.19489,             0.06218,             0.15097,            0.025189,           0.0033321,           0.0033321,           0.0033321
                  68,            0.064817,             0.19601,            0.030512,             0.50228,             0.37292,             0.37953,             0.19453,             0.06211,             0.15098,            0.025054,           0.0032093,           0.0032093,           0.0032093
                  69,            0.064752,             0.19631,            0.030376,             0.54678,             0.36165,             0.38072,             0.19525,             0.06211,             0.15094,            0.025031,           0.0030888,           0.0030888,           0.0030888
                  70,            0.064611,             0.19621,            0.030236,             0.54631,             0.35568,             0.38054,             0.19563,            0.062133,             0.15099,            0.024958,           0.0029706,           0.0029706,           0.0029706
                  71,            0.064525,             0.19537,            0.030095,             0.52473,              0.3706,             0.38346,             0.19752,            0.062023,             0.15091,            0.024898,            0.002855,            0.002855,            0.002855
                  72,            0.064427,             0.19544,             0.03008,             0.52893,             0.36501,             0.38262,             0.19803,            0.062043,             0.15088,            0.024924,           0.0027419,           0.0027419,           0.0027419
                  73,            0.064369,             0.19532,            0.029854,              0.5401,             0.36326,             0.38467,             0.19868,            0.061924,             0.15085,            0.024879,           0.0026316,           0.0026316,           0.0026316
                  74,            0.064325,             0.19559,             0.02985,             0.52792,             0.37564,             0.38598,             0.19842,            0.061977,              0.1507,            0.024707,           0.0025241,           0.0025241,           0.0025241
                  75,            0.064288,             0.19506,            0.029722,             0.52968,             0.36814,             0.38496,             0.19783,            0.061949,             0.15071,             0.02479,           0.0024195,           0.0024195,           0.0024195
                  76,             0.06418,             0.19481,            0.029667,             0.51616,             0.37818,             0.38681,             0.19887,            0.061985,             0.15058,             0.02473,            0.002318,            0.002318,            0.002318
                  77,            0.064114,             0.19469,            0.029498,             0.51346,             0.38096,             0.38861,             0.19966,            0.061911,              0.1504,            0.024685,           0.0022196,           0.0022196,           0.0022196
                  78,            0.064096,             0.19429,            0.029444,             0.52234,             0.37772,             0.38787,             0.20043,            0.061894,              0.1505,            0.024642,           0.0021245,           0.0021245,           0.0021245
                  79,            0.063963,             0.19435,            0.029217,             0.54732,             0.37139,              0.3891,             0.20072,            0.061903,              0.1505,            0.024617,           0.0020327,           0.0020327,           0.0020327
                  80,             0.06389,             0.19392,            0.029149,             0.56355,             0.36173,              0.3882,             0.19994,            0.061861,             0.15061,            0.024523,           0.0019443,           0.0019443,           0.0019443
                  81,            0.063817,             0.19409,            0.029121,             0.53986,             0.37023,             0.38998,             0.20228,            0.061815,              0.1505,            0.024495,           0.0018594,           0.0018594,           0.0018594
                  82,            0.063811,             0.19373,            0.028981,             0.54131,             0.37395,             0.38911,             0.20157,            0.061792,             0.15051,            0.024456,           0.0017781,           0.0017781,           0.0017781
                  83,            0.063722,             0.19324,            0.028912,              0.5169,             0.38348,             0.39123,             0.20187,            0.061785,              0.1503,             0.02441,           0.0017005,           0.0017005,           0.0017005
                  84,            0.063637,             0.19386,             0.02881,             0.53826,             0.37662,             0.39231,             0.20324,            0.061778,             0.15027,            0.024448,           0.0016267,           0.0016267,           0.0016267
                  85,            0.063636,             0.19336,            0.028659,             0.54201,              0.3759,             0.39318,             0.20366,            0.061746,             0.15027,            0.024314,           0.0015566,           0.0015566,           0.0015566
                  86,            0.063566,             0.19296,            0.028586,             0.54364,             0.37887,             0.39302,             0.20375,            0.061753,              0.1503,            0.024343,           0.0014905,           0.0014905,           0.0014905
                  87,            0.063529,             0.19242,            0.028583,             0.53241,             0.38282,             0.39405,             0.20371,             0.06174,             0.15023,            0.024269,           0.0014283,           0.0014283,           0.0014283
                  88,            0.063402,             0.19245,            0.028373,             0.53597,             0.37719,             0.39294,             0.20317,            0.061734,             0.15026,            0.024281,           0.0013701,           0.0013701,           0.0013701
                  89,            0.063338,             0.19255,            0.028333,             0.53731,              0.3795,             0.39502,             0.20497,            0.061676,             0.15013,            0.024229,            0.001316,            0.001316,            0.001316
                  90,            0.063349,             0.19252,            0.028291,             0.55087,             0.37414,             0.39561,             0.20523,            0.061638,             0.15004,            0.024163,            0.001266,            0.001266,            0.001266
                  91,             0.06328,             0.19242,            0.028212,             0.53979,             0.37982,             0.39403,             0.20467,            0.061647,             0.15004,            0.024176,           0.0012202,           0.0012202,           0.0012202
                  92,            0.063272,             0.19185,            0.028213,             0.55091,             0.37811,             0.39603,             0.20492,            0.061614,             0.15021,            0.024124,           0.0011787,           0.0011787,           0.0011787
                  93,            0.063071,             0.19134,            0.028071,             0.53419,              0.3815,             0.39616,             0.20512,            0.061688,             0.15015,            0.024135,           0.0011414,           0.0011414,           0.0011414
                  94,             0.06316,             0.19197,             0.02805,             0.53501,             0.38122,             0.39651,             0.20718,            0.061631,             0.15018,            0.024142,           0.0011084,           0.0011084,           0.0011084
                  95,            0.063138,             0.19187,            0.027988,             0.52375,             0.38581,             0.39633,             0.20561,            0.061629,             0.15009,            0.024181,           0.0010797,           0.0010797,           0.0010797
                  96,            0.063142,             0.19187,            0.027916,              0.5274,             0.38707,             0.39718,             0.20708,            0.061587,             0.15007,            0.024085,           0.0010554,           0.0010554,           0.0010554
                  97,            0.063143,             0.19235,            0.027897,             0.54008,             0.38372,             0.39812,             0.20645,             0.06158,             0.15008,            0.024043,           0.0010355,           0.0010355,           0.0010355
                  98,            0.063036,             0.19116,            0.027982,             0.54063,             0.37964,             0.39783,             0.20702,            0.061585,              0.1501,            0.024049,             0.00102,             0.00102,             0.00102
                  99,            0.063092,             0.19141,            0.027839,             0.54341,             0.37927,             0.39838,             0.20713,            0.061591,             0.15007,             0.02414,           0.0010089,           0.0010089,           0.0010089
                  99,            0.063092,             0.19141,            0.027839,             0.54582,             0.37154,             0.39663,             0.21561,             0.06159,             0.15006,            0.024055,           0.0010089,           0.0010089,           0.0010089
