               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  57,            0.065177,             0.19711,            0.031116,             0.50033,             0.37942,              0.3823,              0.1965,            0.062016,             0.15068,            0.025054,           0.0046568,           0.0046568,           0.0046568
                  58,            0.065166,              0.1968,            0.030892,             0.53668,             0.36999,             0.38576,             0.19716,            0.061975,              0.1505,            0.024983,           0.0045184,           0.0045184,           0.0045184
                  59,            0.065098,             0.19628,            0.030855,             0.52945,             0.37404,             0.38637,             0.19761,            0.061927,             0.15049,            0.024832,           0.0043809,           0.0043809,           0.0043809
                  60,            0.064984,             0.19653,            0.030821,             0.54416,             0.36376,             0.38559,             0.19805,            0.061934,             0.15039,            0.024863,           0.0042445,           0.0042445,           0.0042445
                  61,            0.064916,             0.19667,            0.030592,             0.53742,             0.37002,             0.38826,             0.19943,            0.061874,              0.1503,              0.0248,           0.0041094,           0.0041094,           0.0041094
                  62,             0.06488,             0.19624,            0.030561,             0.53939,             0.36892,             0.38718,             0.19889,            0.061856,             0.15024,            0.024667,           0.0039757,           0.0039757,           0.0039757
                  63,            0.064784,             0.19625,            0.030444,             0.51296,             0.37919,             0.38748,             0.19868,            0.061829,              0.1502,            0.024594,           0.0038434,           0.0038434,           0.0038434
                  64,            0.064624,             0.19551,            0.030241,             0.52761,             0.37419,             0.38893,             0.19979,            0.061811,             0.15022,            0.024608,           0.0037128,           0.0037128,           0.0037128
                  65,            0.064537,               0.195,            0.030242,             0.51117,             0.38114,             0.38766,             0.19928,             0.06179,             0.15014,            0.024569,            0.003584,            0.003584,            0.003584
                  66,            0.064494,              0.1958,            0.030059,              0.5659,             0.36145,             0.39021,              0.1999,            0.061743,             0.15008,             0.02457,            0.003457,            0.003457,            0.003457
